Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model NOS,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
BOI,Electricals,60101192,COPPER FLEXIBLE CABLE 1.5 SQ/MM X 14 CORE,OFFICE,84139120,MTR,25,MTR,25,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60101203,COPPER FLEXIBLE CABLE 01MM SQ. X 4 CORE,OFFICE,84139120,MTR,100,MTR,100,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102004,"PVC PIPE 1""",OFFICE,84139120,MTR,6,MTR,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102005,"P.V.C.PIPE 19MM(3/4""",OFFICE,84139120,NOS,16,NOS,16,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102010,PVC BEND 25MM,OFFICE,84139120,NOS,11,NOS,11,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102011,PVC BEND 20MM,OFFICE,84139120,NOS,15,NOS,15,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102019,DRILL CHUCK ADAPTER 13MM,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102022,PVC FAN FLANGE 225MM,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102023,G.I.P.COATED BOX 200 X 200 X 75MM,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102033,PVC FAN FLANGE 95MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102034,PVC FAN FLANGE 10MM,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102035,BLOWER FAN WHEELS ID 14MM OD 156MM THICK 70 MM,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102036,MOTOR COOLING FAN FLANGE 140MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102038,"PVC SADDLE & SPACER 1""",OFFICE,84139120,NOS,300,NOS,300,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102065,P.G.GLAND  PG - 19,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102068,MODULAR BOX WITH PLATE 4 MOD,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102070,PG GLAND(PVC)13.5MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102086,PVC SADDLE 20MM,OFFICE,84139120,NOS,200,NOS,200,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102089,PVC CHANNEL 25 X 45MM,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102090,PVC CHANNEL 60 X 60MM,OFFICE,84139120,NOS,39,NOS,39,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102091,PVC CHANNEL 45 X 45MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102092,METAL BOX 06 WAY FOR MCB,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102101,"PVC SQ.BOX 4""X4""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102104,PVC CASING PATTI,OFFICE,84139120,NOS,15,NOS,15,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102113,"WOODEN BOARD 4"" X 7""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102128,"PVC BEND 1""",OFFICE,84139120,NOS,30,NOS,30,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102130,16 WAY MODULAR BOARD,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102135,P.G.GLAND 16MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102138,METAL BOX 3 MODULAR,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102140,2 MODULER BOX PLATE,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102150,MODULAR BOX PLATE 6MOD,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102151,MODULER BOX PLATE 3MOD.,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102160,SINTEX JUNCTION BOX 200 X 150 X 100MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102177,METAL BOX FOR MCB 04 WAY,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102179,ALU.PUSH BUTTON BOX 04 WAY,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102180,ALU.PUSH BUTTON BOX 08 WAY,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60102184,PUSH BUTTON BOX WITH ELEMENTS WATERPROOF CRANE PENDANT HOIST,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103006,PENDENT LAMP HOLDER,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103008,METAL CONNECTOR 4PIN MALE 8 FEMALE,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103009,PANEL LOCK,OFFICE,84139120,NOS,25,NOS,25,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103011,PVC INSULATION TAPE,OFFICE,84139120,NOS,40,NOS,40,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103012,SILICON RUBBER WATER PROOF TAPE 3M ,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103031,PVC CONNECTOR STRIP 6AMP 12 WAY,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103033,INDUSTRIAL CONNECTOR STRIP 10AMP 4WAY,OFFICE,84139120,NOS,26,NOS,26,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103038,ELMEX CONNECTOR 2.5MM SQ.,OFFICE,84139120,NOS,238,NOS,238,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103039,ELMEX CONNECTOR SIDE PLATE,OFFICE,84139120,NOS,199,NOS,199,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103042,CABLE TIE 250MM,OFFICE,84139120,PKT,1,PKT,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103043,CABLE TIE 150MM ,OFFICE,84139120,PKT,4,PKT,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103044,CABLE TIE 300MM,OFFICE,84139120,PKT,1,PKT,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103046,SILICA GEL (BLUE CRYSTAL),OFFICE,84139120,KG,2,KG,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103051,MODULAR SWITCH 20 AMP ,OFFICE,84139120,NOS,14,NOS,14,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103052,PROGRAMMABLE CONTROLLER  CP1H-XA40DT-D,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103054,PLC INTERFACE UNIT CP1W-CIF11,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103055,SOLDER WIRE,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103057,GLASS FUSE 2AMP X 30MM LONG,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103058,GLASS FUSE 5AMP X 30MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103059,GLASS FUSE 10AMP,OFFICE,84139120,NOS,15,NOS,15,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103060,'EE'HRC FUSE LINK NS 6 AMP,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103065,HRC FUSE LINK NA 32AMP,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103080,PROGRAMMABLE CONTROLLER FX2N-16EYT MITSUBISHI,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103081,POWER UNIT MH-20TC BREAK RECTIFILER (RZLT145-96),OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103082,LOADCELL 300KG CAPACITY MODEL-CZL-642,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103085,SIREN 220V-415V (JAYKEY),OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103086,MCB 16 AMP 2 POLE,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103087,MCB 10 AMP 2 POLE,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103123,HRC FUSE LINK 125A,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103124,HRC FUSE LINK HN 200A,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103128,HRC FUSE LINK HN 100A,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103129,HRC FUSE LINK HN 63A,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103131,HRC FUSE LINK HF 32A,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103133,HRC FUSE LINK HF 25A,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103140,HRC FUSE LINK HF 6A,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103152,CARTRIDGE TYPE FUSE LINK 6A,OFFICE,84139120,NOS,12,NOS,12,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103166,GLASS FUSE 1A,OFFICE,84139120,NOS,35,NOS,35,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103168,MCB 32AMP 2POLE,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103169,SCH MCB 25 A 3 POLE,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103174,MCB 20A 2POLE,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103176,MCB 6A 3POLE,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103177,MCB 4 POLE 32A,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103178,INDUSTRIAL TOP 32AMP 5 PIN,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103179,INDUSTRIAL SOCKET 32AMP 5 PIN,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103180,SCH MCB 10AMP 02 POLE,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103184,INDUSTRIAL TOP 16AMP 3 PIN,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103186,MCB 63A 3POLE,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103188,MCB 6A SINGLE POLE,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103190,MCB 32A 3POLE,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103192,MCB- 16 AMP Three pole,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103193,MCB 4 POLE 63A,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103196,MCB 10A SINGLE POLE,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103198,MCB 16A 4POLE,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103199,MCB 16A SINGLE POLE,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103201,SCH MAKE MPCB 24 TO 32 AMP,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103205,SCH MPCB GV3P50 37 TO 50A,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103206,SCH MPCB GV2P16 9 TO 14AMP,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103207,"MCB 10 AMP,3 POLE",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103209,MODULAR SWITCH 10AMP,OFFICE,84139120,NOS,21,NOS,21,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103210,MODULAR SOCKET 10AMP,OFFICE,84139120,NOS,19,NOS,19,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103212,DIN RAIL FOR MCB FITTING,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103214,ANGLE HOLDER,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103215,BELL SWITCH 5A,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103218,"TOP 6AMP,3PIN",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103223,MODULAR SWITCH 16AMP,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103224,MODULAR SOCKET 20AMP,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103228,SCH MPCB GV3P65 48 TO 63AMP,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103230,ELMEX CONNECTOR 6MM SQ.,OFFICE,84139120,NOS,49,NOS,49,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103231,ELMEX CONNECTOR 10MM SQ.,OFFICE,84139120,NOS,28,NOS,28,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103232,ELMEX CONNECTOR 16MM SQ.,OFFICE,84139120,NOS,17,NOS,17,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103234,SCH MPCB GV2P14 6 TO 10AMP,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103237,SCH MPCB GV2P22 20 TO 25AMP,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103239,ELMAX CONNECTOR 04SQ/MM,OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103241,SCH MCB 6AMP DP,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103242,SCH MPCB 2.5 TO 04A ,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103243,MCB 80AMP 03 POLE,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103247,SCH MPCB 17 TO 23AMP ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103251,MCB 01 AMP SINGLE POLE ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103252,CABLE TIE 100MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103256,ELMEX CONNECTOR 4MM SQ.(CET TYPE),OFFICE,84139120,NOS,66,NOS,66,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103288,DIGITAL CLAMP METER DT-2700,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103291,ALUMINUM CAST FOOT PEDAL SWITCH JIGO LT-3   ,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103293,CABLE TIE 350MM,OFFICE,84139120,PKT,1,PKT,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103301,PEDAL LIMIT SWITCH ELEMENT CM - 1704 ,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103303,"SHUNT TRIP COLI-8573090, 230V AC",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103314,LIMIT SWITCH (SENSOR) REPON RPCA12-2Q ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103315,PROXIMITY SWITCH (SENSOR) IDF6-3010NA IDEAL,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103320,LIMIT SWITCH HONEYWELL LONG LEVER SZL-WL-B-A01AH,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103321,LIMIT SWITCH IDEAL SHORT LEVER MODEL-IDCA2-2,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103324,"30"" WALL FAN BLADE 750MM",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103325,"18"" EXHUST FAN BLADE 450MM",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103327,LIMIT SWITCH WITH ROLLER 3SE5122-BA00 MAKE-SIEMENS,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103332,END CLAMP FOR ELMEX CONNECTOR,OFFICE,84139120,NOS,145,NOS,145,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103333,END PLATE 16MM SQ.,OFFICE,84139120,NOS,15,NOS,15,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103351,SPIK GARD 4WAY 15A,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103364,P.V.C.FERRULS 1.5MM SQ.(0 TO 9 & A TO Z),OFFICE,84139120,PKT,218,PKT,218,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103377,MCB 25 AMP SINGLE POLE,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103421,PVC MOTOR COOLING FAN 33MM ID X 220MM OD,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103423,"PANEL COOLING FAN 120 X 120 X 38 MM,220/240AC",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103426,SOLDRON TIPS 25W,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103442,MCB 32AMP FOUR POLE ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103443, MCB 25AMP FOUR POLE,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103446,"PANEL COOLING FAN SIZE - 90MM X 90MM ( 3.5"" X 3.5"")",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103447,PVC DUCTS 01 MTR 60 X 80MM,OFFICE,84139120,NOS,30,NOS,30,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103448,PVC DUCTS TRAY 45 X 45MM,OFFICE,84139120,NOS,40,NOS,40,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60103449,PVC FAN FLANGE 190MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60201001,STREET LIGHT LED 36W WHITE,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60201010,LED LAMP 9WATT 230VOLT,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60201011,LED DRIVER (CHOKE) 50W,OFFICE,84139120,NOS,50,NOS,50,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60201018,LED DRIVER (CHOKE) 30W,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60201019,LED DRIVER (CHOKE) 50 TO 60W,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60201025,IND.MACHINE LAMP 3 ARM (TABLE LAMP),OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60201067,HALOGEN LAMP (50 W) 12 V 50 W,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60201069,HALOGEN LAMP 150W 12VALT,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60202019,TUBE LIGHT BATTEN SET 22W/20W,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60202035,LED INDICATOR 220V,OFFICE,84139120,NOS,70,NOS,70,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60202036,LED PANEL LIGHT 22W,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60301002,AGING OVEN SLEEVE,OFFICE,84139120,NOS,800,NOS,800,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60301003,IND.SOCKET TYPE CARTRDGE HEATER 3KW,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60301008,BOBBIN HEATER 45MM D X 900MM L 4000W X 230V ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60301009,AGING OVEN SLEEVE CLOTH,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
